t,x
9.25925925925926,0.10980809622173972
9.26926926926927,-0.09185148370881788
9.27927927927928,-0.02974855014302854
9.28928928928929,-0.09039579235901603
9.2992992992993,-0.05544662065958357
9.30930930930931,-0.058089119654690054
9.31931931931932,-0.009371168436838453
9.32932932932933,0.06695783423890019
9.33933933933934,0.11992362382449404
9.34934934934935,-0.008987379546344001
9.35935935935936,0.02396346418525796
9.36936936936937,-0.14504537255750735
9.37937937937938,-0.03365789427862395
9.38938938938939,0.0742860421279807
9.3993993993994,0.07200212092274244
9.40940940940941,0.011717545719440513
9.41941941941942,0.08433288159288287
9.42942942942943,0.04987530564375348
9.43943943943944,0.12588553510270262
9.44944944944945,0.03978142186855839
9.45945945945946,-0.019815847237832033
9.46946946946947,0.054148443118438444
9.47947947947948,-0.26779849249863924
9.48948948948949,0.06811739552051435
9.4994994994995,-0.3305878181760894
9.50950950950951,-0.1338253450639436
9.51951951951952,0.08779504814654888
9.52952952952953,0.09428543614099552
9.53953953953954,-0.06599075239790035
9.54954954954955,-0.017444199361406655
9.55955955955956,0.19411797795098734
9.56956956956957,0.011733294800617654
9.57957957957958,0.2872667283631091
9.58958958958959,0.0653793356601507
9.5995995995996,0.10872295974870655
9.60960960960961,0.23170026718181394
9.61961961961962,0.08494947287828325
9.62962962962963,-0.02681734238698394
9.63963963963964,0.06374781128759371
9.64964964964965,0.07219397325253908
9.65965965965966,-0.05995491736938838
9.66966966966967,0.051429607838914954
9.67967967967968,0.003017122930546526
9.68968968968969,0.16962707899638535
9.6996996996997,0.08034132554372472
9.70970970970971,0.0480265639230253
9.71971971971972,0.06485528775343916
9.72972972972973,0.09669939368078964
9.73973973973974,0.13473454824476366
9.74974974974975,-0.028493274236092506
9.75975975975976,-0.03448967867714188
9.76976976976977,0.1781026311412245
9.77977977977978,0.024150018024659173
9.78978978978979,-0.07875858391201819
9.7997997997998,0.10465192907882834
9.80980980980981,0.10376656711956472
9.81981981981982,-0.0986577791684369
9.82982982982983,0.07418315603414936
9.83983983983984,0.12146392145174115
9.84984984984985,0.08187700674618822
9.85985985985986,0.10404448595853599
9.86986986986987,-0.1032839391844093
9.87987987987988,0.06644598350346326
9.88988988988989,-0.0008047110985973001
9.8998998998999,-0.022776041250973704
9.90990990990991,0.10854890032812609
9.91991991991992,0.16537013106827292
9.92992992992993,0.19280235187395475
9.93993993993994,0.1407564553771914
9.94994994994995,-0.0057855124721348196
9.95995995995996,0.036388217608749246
9.96996996996997,0.07375681935353902
9.97997997997998,0.005194458206726909
9.98998998998999,0.002212520599126633
10.0,0.06764136593034989
